,MMM,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_mavg,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_mavg,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2020-09-25 20:00:00+00:00,160.27,0.02858620226872253,-0.006971850000000446,,0.0,0.0,,0.0,83275.81499999999,16027.000000000002,16027.000000000002,0.0,0.16139522328747682,16027.000000000002,164.48880000000005,16027.000000000002,1,-0.012804210048140932,0.17149881337207232,0.16139522328747682,[],2020-09-25 20:00:00+00:00,2020-09,2020-09-25 13:31:00+00:00,-15.0,99302.81499999999,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 166.18404999999996, 'last_sale_price': 160.27}]",-0.00015103030609364687,-0.8424456779634039,0.0,165.037,0.0,0,-1.0803145026089742,83275.81499999999,16042.000000000002,16042.000000000002,72,[],0.0
2020-09-28 20:00:00+00:00,161.66,0.02852262494109215,-0.005581850000000443,,0.0,0.0,,0.0,83275.81499999999,16166.0,16166.0,0.0,0.16256742699235732,16166.0,164.39073333333334,16166.0,1,-0.012804210048140932,0.17149881337207232,0.16256742699235732,"[{'id': 'fa611f9161664066b20140c85cd88542', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [MMM]), 'status': 0}]",2020-09-28 20:00:00+00:00,2020-09,2020-09-28 13:31:00+00:00,139.0,99441.81499999999,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 166.18404999999996, 'last_sale_price': 161.66}]",0.0013997589091507834,-0.6633464944682046,0.0,164.35700000000003,0.0,0,-0.8546276682673906,83275.81499999999,16027.000000000002,16027.000000000002,73,[],0.0
2020-09-29 20:00:00+00:00,159.81,0.02853527015519366,-0.007512755000000482,,0.0,0.0,,15972.9095,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.2769333333334,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,"[{'id': 'fa611f9161664066b20140c85cd88542', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -100, 'filled': -100, 'commission': 0.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [MMM]), 'status': 1}]",2020-09-29 20:00:00+00:00,2020-09,2020-09-29 13:31:00+00:00,-193.0905000000057,99248.72449999998,[],-0.0019417435210731249,-0.8858204656145008,0.0,163.68099999999998,0.0,0,-1.1345872996202735,83275.81499999999,16166.0,16166.0,74,"[{'amount': -100, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 159.730095, 'order_id': 'fa611f9161664066b20140c85cd88542', 'sid': Equity(4 [MMM]), 'commission': None}]",0.0
2020-09-30 20:00:00+00:00,160.18,0.028342404857400916,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.18636666666671,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-09-30 20:00:00+00:00,2020-09,2020-09-30 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8799570138873593,0.0,162.748,0.0,0,-1.126998001737431,99248.72449999998,0.0,0.0,75,[],0.0
2020-10-01 20:00:00+00:00,158.79,0.028153398227006937,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.06300000000005,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-01 20:00:00+00:00,2020-10,2020-10-01 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.874208454793654,0.0,161.38899999999998,0.0,0,-1.1195589897366554,99248.72449999998,0.0,0.0,76,[],0.0
2020-10-02 20:00:00+00:00,160.36,0.027968123283953487,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.02500000000003,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-02 20:00:00+00:00,2020-10,2020-10-02 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8685710852408931,0.0,160.46999999999997,0.0,0,-1.112265368189123,99248.72449999998,0.0,0.0,77,[],0.0
2020-10-05 20:00:00+00:00,162.75,0.027786458822520507,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.0596666666667,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-05 20:00:00+00:00,2020-10,2020-10-05 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8630413670753235,0.0,160.609,0.0,0,-1.1051124620460069,99248.72449999998,0.0,0.0,78,[],0.0
2020-10-06 20:00:00+00:00,162.23,0.02760828907803305,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.01633333333334,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-06 20:00:00+00:00,2020-10,2020-10-06 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8576159177568211,0.0,160.598,0.0,0,-1.0980958040448539,99248.72449999998,0.0,0.0,79,[],0.0
2020-10-07 20:00:00+00:00,166.49,0.027433503416784022,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.12933333333334,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-07 20:00:00+00:00,2020-10,2020-10-07 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8522915016700399,0.0,161.29600000000002,0.0,0,-1.091211122984527,99248.72449999998,0.0,0.0,80,[],0.0
2020-10-08 20:00:00+00:00,167.71,0.027261996047285474,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.25633333333332,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-08 20:00:00+00:00,2020-10,2020-10-08 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.847065022021149,0.0,162.02500000000003,0.0,0,-1.0844543327987934,99248.72449999998,0.0,0.0,81,[],0.0
2020-10-09 20:00:00+00:00,169.3,0.027093665751135854,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.43033333333332,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-09 20:00:00+00:00,2020-10,2020-10-09 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8419335132740949,0.0,162.928,0.0,0,-1.0778215223650525,99248.72449999998,0.0,0.0,82,[],0.0
2020-10-12 20:00:00+00:00,168.65,0.02692841563194767,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.53,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-12 20:00:00+00:00,2020-10,2020-10-12 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8368941340844437,0.0,163.627,0.0,0,-1.0713089459904563,99248.72449999998,0.0,0.0,83,[],0.0
2020-10-13 20:00:00+00:00,166.63,0.02676615288092016,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.65033333333332,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,[],2020-10-13 20:00:00+00:00,2020-10,2020-10-13 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8319441606925906,0.0,164.30900000000003,0.0,0,-1.0649130145228507,99248.72449999998,0.0,0.0,84,[],0.0
2020-10-14 20:00:00+00:00,168.4,0.026606788557768796,-0.007512755000000482,,0.0,0.0,,0.0,99248.72449999998,0.0,0.0,0.0,0.0,0.0,164.77033333333333,0.0,0,-0.012804210048140932,0.17149881337207232,0.0,"[{'id': 'e080c237c6264b2ca68e02f46b78eb9e', 'dt': Timestamp('2020-10-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-14 20:00:00+0000', tz='UTC'), 'amount': 100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [MMM]), 'status': 0}]",2020-10-14 20:00:00+00:00,2020-10,2020-10-14 13:31:00+00:00,0.0,99248.72449999998,[],0.0,-0.8270809807414494,0.0,165.13100000000003,0.0,0,-1.0586302870386042,99248.72449999998,0.0,0.0,85,[],0.0
2020-10-15 20:00:00+00:00,169.08,0.026449815055615163,-0.007598295000000532,,0.0,0.0,,-16916.554,82332.17049999998,16908.0,16908.0,0.0,0.17037455613803085,16908.0,164.75599999999997,16908.0,1,-0.012804210048140932,0.17149881337207232,0.17037455613803085,"[{'id': 'e080c237c6264b2ca68e02f46b78eb9e', 'dt': Timestamp('2020-10-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-14 20:00:00+0000', tz='UTC'), 'amount': 100, 'filled': 100, 'commission': 0.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [MMM]), 'status': 1}]",2020-10-15 20:00:00+00:00,2020-10,2020-10-15 13:31:00+00:00,-8.554000000003725,99240.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 169.08}]",-8.61875056137329e-05,-0.8318634669347952,0.0,166.16000000000003,0.0,0,-1.06465086153199,99248.72449999998,0.0,0.0,86,"[{'amount': 100, 'dt': Timestamp('2020-10-15 20:00:00+0000', tz='UTC'), 'price': 169.16454000000002, 'order_id': 'e080c237c6264b2ca68e02f46b78eb9e', 'sid': Equity(4 [MMM]), 'commission': None}]",0.0
2020-10-16 20:00:00+00:00,170.97,0.026513187538296568,-0.005708295000000474,,0.0,0.0,,0.0,82332.17049999998,17097.0,17097.0,0.0,0.1719515501741011,17097.0,164.91133333333332,17097.0,1,-0.012804210048140932,0.1719515501741011,0.1719515501741011,[],2020-10-16 20:00:00+00:00,2020-10,2020-10-16 13:31:00+00:00,189.0,99429.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 170.97}]",0.0019044707304287645,-0.6122739109295536,0.0,167.221,0.0,0,-0.7900427961283247,82332.17049999998,16908.0,16908.0,87,[],0.0
2020-10-19 20:00:00+00:00,169.55,0.02646119701250603,-0.007128295000000562,,0.0,0.0,,0.0,82332.17049999998,16955.0,16955.0,0.0,0.17076727954494386,16955.0,165.03733333333332,16955.0,1,-0.012804210048140932,0.1719515501741011,0.17076727954494386,[],2020-10-19 20:00:00+00:00,2020-10,2020-10-19 13:31:00+00:00,-142.0,99287.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 169.55}]",-0.0014281523147173791,-0.7610605152718798,0.0,167.901,0.0,0,-0.978894279629421,82332.17049999998,17097.0,17097.0,88,[],0.0
2020-10-20 20:00:00+00:00,170.95000000000002,0.026429605132824375,-0.005728295000000716,,0.0,0.0,,0.0,82332.17049999998,17095.0,17095.0,0.0,0.1719348937924368,17095.0,165.29666666666665,17095.0,1,-0.012804210048140932,0.1719515501741011,0.1719348937924368,[],2020-10-20 20:00:00+00:00,2020-10,2020-10-20 13:31:00+00:00,140.0,99427.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 170.95000000000002}]",0.0014100512613559602,-0.6023469274497573,0.0,168.773,0.0,0,-0.7782124148415178,82332.17049999998,16955.0,16955.0,89,[],0.0
2020-10-21 20:00:00+00:00,169.17000000000002,0.026439124620772407,-0.00750829500000072,,0.0,0.0,,0.0,82332.17049999998,16917.0,16917.0,0.0,0.1704497872856278,16917.0,165.41233333333335,16917.0,1,-0.012804210048140932,0.1719515501741011,0.1704497872856278,[],2020-10-21 20:00:00+00:00,2020-10,2020-10-21 13:31:00+00:00,-178.0,99249.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 169.17000000000002}]",-0.0017902551093919028,-0.7850342807432085,0.0,169.041,0.0,0,-1.009402069118131,82332.17049999998,17095.0,17095.0,90,[],0.0
2020-10-22 20:00:00+00:00,170.71,0.02643206745478584,-0.005968295000000734,,0.0,0.0,,0.0,82332.17049999998,17071.0,17071.0,0.0,0.17173496493253204,17071.0,165.66433333333336,17071.0,1,-0.012804210048140932,0.1719515501741011,0.17173496493253204,[],2020-10-22 20:00:00+00:00,2020-10,2020-10-22 13:31:00+00:00,154.0,99403.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 170.71}]",0.0015516502477972427,-0.6140517714466683,0.0,169.34100000000004,0.0,0,-0.7937140368248997,82332.17049999998,16917.0,16917.0,91,[],0.0
2020-10-23 20:00:00+00:00,169.8,0.02632414509990704,-0.0068782950000007,,0.0,0.0,,0.0,82332.17049999998,16980.0,16980.0,0.0,0.17097602352775085,16980.0,165.78533333333337,16980.0,1,-0.012804210048140932,0.1719515501741011,0.17097602352775085,[],2020-10-23 20:00:00+00:00,2020-10,2020-10-23 13:31:00+00:00,-91.0,99312.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 169.8}]",-0.0009154637577681868,-0.7051249801295786,0.0,169.39100000000002,0.0,0,-0.9101640658244184,82332.17049999998,17071.0,17071.0,92,[],0.0
2020-10-26 20:00:00+00:00,166.16,0.02683991873435483,-0.010518295000000677,,0.0,0.0,,0.0,82332.17049999998,16616.0,16616.0,0.0,0.1679262983442428,16616.0,165.7086666666667,16616.0,1,-0.015576411063494026,0.1719515501741011,0.1679262983442428,[],2020-10-26 20:00:00+00:00,2020-10,2020-10-26 13:31:00+00:00,-364.0,98948.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 166.16}]",-0.0036652103983569884,-1.0541671547026372,0.0,169.14200000000002,0.0,0,-1.336991915382041,82332.17049999998,16980.0,16980.0,93,[],0.0
2020-10-27 20:00:00+00:00,161.03,0.02795724487873287,-0.015648295000000645,,0.0,0.0,,0.0,82332.17049999998,16103.0,16103.0,0.0,0.16358990306213778,16103.0,165.524,16103.0,1,-0.02068018709666908,0.1719515501741011,0.16358990306213778,[],2020-10-27 20:00:00+00:00,2020-10,2020-10-27 13:31:00+00:00,-513.0,98435.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 161.03}]",-0.005184532441658396,-1.4984209925939047,0.0,168.582,0.0,0,-1.8457256636595292,82332.17049999998,16616.0,16616.0,94,[],0.0
2020-10-28 20:00:00+00:00,158.53,0.028075545309923677,-0.01814829500000059,,0.0,0.0,,0.0,82332.17049999998,15853.0,15853.0,0.0,0.1614602278457112,15853.0,165.158,15853.0,1,-0.02316740738574079,0.1719515501741011,0.1614602278457112,[],2020-10-28 20:00:00+00:00,2020-10,2020-10-28 13:31:00+00:00,-250.0,98185.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 158.53}]",-0.0025397426420874503,-1.7163605594464393,0.0,167.595,0.0,0,-2.099442252634052,82332.17049999998,16103.0,16103.0,95,[],0.0
2020-10-29 20:00:00+00:00,158.48,0.027928313400692503,-0.018198295000000586,,0.0,0.0,,0.0,82332.17049999998,15847.999999999998,15847.999999999998,0.0,0.16141752371473017,15847.999999999998,164.69466666666665,15847.999999999998,1,-0.02321715179152218,0.1719515501741011,0.16141752371473017,[],2020-10-29 20:00:00+00:00,2020-10,2020-10-29 13:31:00+00:00,-5.0,98180.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 158.48}]",-5.092418717145275e-05,-1.7122222219735574,0.0,166.53500000000003,0.0,0,-2.0943199218783666,82332.17049999998,15853.0,15853.0,96,[],0.0
2020-10-30 20:00:00+00:00,159.96,0.027916823778069557,-0.01671829500000066,,0.0,0.0,,0.0,82332.17049999998,15996.0,15996.0,0.0,0.16267972767783778,15996.0,164.37499999999997,15996.0,1,-0.02321715179152218,0.1719515501741011,0.16267972767783778,[],2020-10-30 20:00:00+00:00,2020-10,2020-10-30 13:31:00+00:00,148.0,98328.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 159.96}]",0.001507432705059264,-1.5549862666942111,0.0,165.43400000000003,0.0,0,-1.9110893790889845,82332.17049999998,15847.999999999998,15847.999999999998,97,[],0.0
2020-11-02 21:00:00+00:00,162.94,0.028243480726478285,-0.013738295000000567,,0.0,0.0,,0.0,82332.17049999998,16294.0,16294.0,0.0,0.16520969958982645,16294.0,164.42766666666662,16294.0,1,-0.02321715179152218,0.1719515501741011,0.16520969958982645,[],2020-11-02 21:00:00+00:00,2020-11,2020-11-02 14:31:00+00:00,298.0,98626.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 162.94}]",0.0030306675948985617,-1.2453907740716352,0.0,164.77300000000002,0.0,0,-1.5564653932575538,82332.17049999998,15996.0,15996.0,98,[],0.0
2020-11-03 21:00:00+00:00,165.51,0.028438351412114364,-0.011168295000000494,,0.0,0.0,,0.0,82332.17049999998,16551.0,16551.0,0.0,0.16737934186687514,16551.0,164.5333333333333,16551.0,1,-0.02321715179152218,0.1719515501741011,0.16737934186687514,"[{'id': '7fe146a707ae44d3ac94a99b1002d464', 'dt': Timestamp('2020-11-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-11-03 21:00:00+0000', tz='UTC'), 'amount': -100, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [MMM]), 'status': 0}]",2020-11-03 21:00:00+00:00,2020-11,2020-11-03 14:31:00+00:00,257.0,98883.17049999998,"[{'sid': Equity(4 [MMM]), 'amount': 100, 'cost_basis': 169.16554, 'last_sale_price': 165.51}]",0.0026057992386514517,-0.9911239842865944,0.0,164.22899999999998,0.0,0,-1.253581482987798,82332.17049999998,16294.0,16294.0,99,[],0.0
2020-11-04 21:00:00+00:00,160.16,0.029555475662838147,-0.016599375000000527,,0.0,0.0,,16007.891999999998,98340.06249999997,0.0,0.0,0.0,0.0,0.0,164.55499999999998,0.0,0,-0.02321715179152218,0.1719515501741011,0.0,"[{'id': '7fe146a707ae44d3ac94a99b1002d464', 'dt': Timestamp('2020-11-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-11-03 21:00:00+0000', tz='UTC'), 'amount': -100, 'filled': -100, 'commission': 0.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [MMM]), 'status': 1}]",2020-11-04 21:00:00+00:00,2020-11,2020-11-04 14:31:00+00:00,-543.1080000000075,98340.06249999997,[],-0.005492420977743717,-1.4124277401814418,0.0,163.328,0.0,0,-1.7386052402301555,82332.17049999998,16551.0,16551.0,100,"[{'amount': -100, 'dt': Timestamp('2020-11-04 21:00:00+0000', tz='UTC'), 'price': 160.07992, 'order_id': '7fe146a707ae44d3ac94a99b1002d464', 'sid': Equity(4 [MMM]), 'commission': None}]",0.0
